Recording timestamp	Eye movement type index	Gaze event duration	Fixation point X	Fixation point Y	target	phone_x	phone_y
1603549.0	2258	920.0	1036.0	411.0	cell phone	0.5626713926427737	0.496220657240225
1604339.0	2259	340.0	998.0	439.0	cell phone	0.558784006352303	0.4613682956929083
1605099.0	2260	820.0	964.0	440.0	cell phone	0.5575177261977095	0.4727722531176876
1605759.0	2261	320.0	941.0	441.0	cell phone	0.5390328790558145	0.48019646073220185
1606199.0	2262	260.0	956.0	447.0	cell phone	0.5393583966668	0.5035792657149726
1606619.0	2263	480.0	934.0	425.0	cell phone	0.48065009206063647	0.45867999023636796
1607029.0	2264	120.0	886.0	216.0	cell phone	0.35658682630143296	0.03862182241221508
1607299.0	2265	380.0	872.0	201.0	pavement		
1607669.0	2266	320.0	939.0	345.0	cell phone	0.43190661478599224	0.06019188797670547
1608028.0	2267	320.0	987.0	388.0	cell phone	0.7110540087196221	0.1485727397636735
1608348.0	2268	280.0	951.0	224.0	cell phone	0.5599593071511847	0.10293334921286403
1609158.0	2269	340.0	922.0	288.0	cell phone	0.5700773224486948	0.5083166774138835
1609468.0	2270	200.0	927.0	330.0	cell phone	0.45313922789324357	0.4099481157215925
1610048.0	2271	80.0	1074.0	81.0	sky		
1610208.0	2272	200.0	1084.0	131.0	building		
1610528.0	2273	160.0	831.0	152.0	sky		
1610918.0	2274	100.0	935.0	429.0	cell phone	0.4295464617991903	0.40876684835763344
1611288.0	2275	600.0	1006.0	384.0	cell phone	0.5533052935241294	0.46461299147766305
1611967.0	2276	720.0	977.0	394.0	cell phone	0.5433168589407634	0.44182717420931644
1612547.0	2277	360.0	971.0	408.0	cell phone	0.5377400135944568	0.4465554485594873
1613007.0	2278	160.0	896.0	246.0	cell phone	0.30708255929725337	0.04140052991094194
1613147.0	2279	80.0	886.0	260.0	cell phone	0.1927638132781171	0.07272973067583156
1613507.0	2280	560.0	992.0	440.0	cell phone	0.5754579537629567	0.4884689553792599
1614187.0	2281	720.0	906.0	275.0	cell phone	0.16230095383636906	0.025696983169202145
1615007.0	2282	800.0	1039.0	471.0	cell phone	0.5519931218148821	0.4592205307708061
1616506.0	2283	2000.0	915.0	465.0	cell phone	0.6210024683009937	0.5334116706918407
1619506.0	2284	800.0	984.0	374.0	cell phone	0.7091432689742665	0.5442552778919537
1621785.0	2285	2719.0	982.0	391.0	cell phone	0.6013735316811132	0.39733083649679324
1623995.0	2286	700.0	924.0	403.0	cell phone	0.6360239793431123	0.5430171698325241
1624654.0	2287	420.0	863.0	268.0	pavement		
1626754.0	2288	3539.0	958.0	447.0	cell phone	0.618731583064554	0.48853529947250895
1628753.0	2289	380.0	862.0	373.0	cell phone	0.2465447163747887	0.08837371602413531
1629483.0	2290	80.0	980.0	91.0	car		
1629623.0	2291	160.0	908.0	108.0	tree		
1629773.0	2292	100.0	862.0	36.0	tree		
1629953.0	2293	180.0	837.0	64.0	tree		
1630993.0	2294	1380.0	936.0	409.0	cell phone	0.5926378817976587	0.40987988463129255
1632412.0	2295	260.0	940.0	374.0	cell phone	0.2535408837931833	0.21306347203894085
1632832.0	2296	540.0	1010.0	452.0	cell phone	0.5523084833606433	0.5415310049800011
1634892.0	2297	180.0	1057.0	510.0	cell phone	0.7142379371907424	0.5721021613086604
1635262.0	2298	520.0	962.0	429.0	cell phone	0.47160822534313834	0.45750696476169883
1635726.0	2299	360.0	1004.0	356.0	cell phone	0.6815457888464841	0.20112614663610678
1639321.0	2300	1320.0	934.0	375.0	cell phone	0.49885216249053854	0.396873249957972
1640051.0	2301	100.0	916.0	248.0	cell phone	0.38296593547424257	0.21697552832156494
1640421.0	2302	600.0	896.0	186.0	floor		
1640890.0	2303	300.0	965.0	331.0	cell phone	0.5345164279872169	0.10555576976754132
1644070.0	2304	220.0	274.0	154.0	wall		
1644600.0	2305	80.0	1273.0	218.0	wall		
1644979.0	2306	120.0	1191.0	10.0	building		
1645169.0	2307	100.0	1020.0	22.0	tree		
1646469.0	2308	1820.0	918.0	355.0	cell phone	0.31064354499738195	0.3199708080108537
1650748.0	2309	260.0	1123.0	57.0	tree		
1651708.0	2310	900.0	949.0	314.0	cell phone	0.7253056822376525	0.36042828191372284
1653287.0	2311	2219.0	984.0	421.0	cell phone	0.4341191174312467	0.3632173958599076
1654957.0	2312	280.0	851.0	26.0	building		
1655407.0	2313	300.0	1009.0	279.0	floor		
1656057.0	2314	740.0	970.0	310.0	cell phone	0.5392156862745098	0.420863309352518
1656577.0	2315	240.0	898.0	257.0	cell phone	0.2700182585891861	0.22308521338961557
1656907.0	2316	400.0	1005.0	284.0	cell phone	0.5578862483709575	0.19736362653113768
1657476.0	2317	640.0	1018.0	458.0	cell phone	0.6501547987616099	0.4543859649122807
1660496.0	2318	80.0	911.0	40.0	tree		
1660646.0	2319	180.0	912.0	36.0	building		
1661256.0	2320	560.0	984.0	361.0	cell phone	0.47017308289707554	0.40095895477068444
1661605.0	2321	100.0	876.0	373.0	cell phone	0.2832147847488176	0.24942944114373564
1662275.0	2322	1200.0	964.0	403.0	cell phone	0.5863371369249112	0.4675361511315315
1663215.0	2323	600.0	940.0	321.0	cell phone	0.5052555807844059	0.2519562889646649
1663685.0	2324	300.0	914.0	315.0	floor		
1664325.0	2325	140.0	922.0	21.0	sky		
1665235.0	2326	560.0	917.0	245.0	building		
1665964.0	2327	100.0	747.0	40.0	building		
1666184.0	2328	100.0	883.0	41.0	sky		
1666334.0	2329	120.0	1071.0	118.0	tree		
1666664.0	2330	260.0	826.0	108.0	sky		
1667074.0	2331	80.0	891.0	717.0	pavement		
1667574.0	2332	360.0	947.0	61.0	tree		
1667874.0	2333	120.0	770.0	154.0	window		
1668054.0	2334	120.0	784.0	115.0	tree		
1668544.0	2335	380.0	1125.0	124.0	tree		
1668854.0	2336	120.0	610.0	168.0	building		
1669144.0	2337	180.0	376.0	222.0	person		
1670113.0	2338	280.0	1009.0	297.0	pavement		
1670663.0	2339	740.0	978.0	365.0	cell phone	0.7137483422868289	0.3356972431660566
1671233.0	2340	360.0	954.0	450.0	cell phone	0.49499425902355826	0.54483628837089
1671633.0	2341	360.0	901.0	243.0	floor		
1672593.0	2342	80.0	1042.0	193.0	tree		
1672853.0	2343	240.0	680.0	49.0	building		
1673173.0	2344	320.0	657.0	119.0	building		
1673473.0	2345	240.0	744.0	234.0	building		
1674052.0	2346	840.0	801.0	277.0	building		
1674672.0	2347	80.0	844.0	145.0	building		
1675012.0	2348	80.0	1054.0	569.0	pavement		
1676632.0	2349	460.0	915.0	75.0	building		
1677062.0	2350	140.0	820.0	62.0	building		
1677292.0	2351	240.0	976.0	143.0	banner		
1677532.0	2352	160.0	779.0	200.0	sky		
1677861.0	2353	100.0	861.0	59.0	banner		
1678631.0	2354	80.0	739.0	266.0	building		
1679461.0	2355	180.0	572.0	234.0	building		
1679631.0	2356	120.0	640.0	280.0	building		
1679841.0	2357	260.0	579.0	195.0	window		
1680161.0	2358	340.0	546.0	150.0	building		
1680511.0	2359	280.0	937.0	99.0	sky		
1680731.0	2360	80.0	768.0	115.0	sky		
1680881.0	2361	180.0	816.0	106.0	sky		
1681511.0	2362	80.0	1212.0	14.0	tree		
1681611.0	2363	80.0	1222.0	28.0	sky		
1681860.0	2364	220.0	1098.0	54.0	sky		
1682250.0	2365	80.0	1046.0	34.0	sky		
1682720.0	2366	100.0	523.0	120.0	building		
1682910.0	2367	120.0	743.0	168.0	building		
1683050.0	2368	120.0	775.0	200.0	sky		
1683550.0	2369	160.0	815.0	142.0	sky		
1691248.0	2370	160.0	1063.0	418.0	pavement		
1694367.0	2371	160.0	745.0	217.0	window		
1694547.0	2372	80.0	913.0	254.0	building		
1694687.0	2373	160.0	864.0	171.0	window		
1694917.0	2374	180.0	1122.0	42.0	building		
1695767.0	2375	900.0	944.0	357.0	cell phone	0.43661268694988975	0.49775860446868286
1696367.0	2376	280.0	890.0	186.0	cell phone	0.35880555502883993	0.048882471724207656
1696597.0	2377	140.0	948.0	326.0	cell phone	0.49000304390984084	0.2619950744036251
1697087.0	2378	820.0	916.0	226.0	cell phone	0.37021332349516534	0.0015835003995324855
1697757.0	2379	460.0	1003.0	247.0	pavement		
1698226.0	2380	400.0	891.0	299.0	cell phone	0.275169814562104	0.030575397687563496
1698656.0	2381	340.0	865.0	315.0	cell phone	0.23995513438805496	0.045015427247299324
1699166.0	2382	640.0	984.0	309.0	cell phone	0.6345288880897096	0.007122613919858347
1700206.0	2383	1400.0	940.0	340.0	cell phone	0.5248160192916398	0.04294645889886791
1701366.0	2384	520.0	952.0	341.0	cell phone	0.47517261909706116	0.026711604481763355
1702026.0	2385	480.0	950.0	328.0	cell phone	0.5111076389956999	0.0451125028524043
1702356.0	2386	140.0	1013.0	321.0	cell phone	0.7238095238095238	0.024
1702895.0	2387	900.0	944.0	383.0	cell phone	0.4737341904220123	0.24939559919668064
1706904.0	2388	220.0	833.0	262.0	building		
1707214.0	2389	220.0	1082.0	42.0	building		
1708044.0	2390	760.0	915.0	347.0	cell phone	0.3504273504273504	0.10114192495921696
1708964.0	2391	800.0	878.0	268.0	cell phone	0.4394732492248044	0.051219132824174354
1709484.0	2392	200.0	849.0	270.0	pavement		
1709704.0	2393	120.0	918.0	275.0	pavement		
1710144.0	2394	560.0	925.0	335.0	pavement		
1711003.0	2395	960.0	936.0	352.0	pavement		
1712163.0	2396	1320.0	959.0	285.0	cell phone	0.548959087414142	0.09720842665804245
1712923.0	2397	120.0	884.0	426.0	cell phone	0.46281324196791723	0.3214117869674527
1713153.0	2398	180.0	897.0	385.0	cell phone	0.5012448555122005	0.3199451112827178
1713423.0	2399	320.0	959.0	457.0	cell phone	0.632868554825213	0.5266557210654655
1714922.0	2400	2379.0	925.0	411.0	cell phone	0.5343477311531549	0.46945018036141956
1716292.0	2401	340.0	843.0	349.0	cell phone	0.29862335304510707	0.3631453585844522
1716752.0	2402	520.0	925.0	451.0	cell phone	0.5796434750569768	0.5231160547049172
1718482.0	2403	80.0	698.0	304.0	building		
1718732.0	2404	220.0	644.0	176.0	wall		
1720181.0	2405	1600.0	957.0	446.0	cell phone	0.6806258115667754	0.6048073377515216
1721271.0	2406	340.0	963.0	497.0	cell phone	0.5403591364477155	0.5184427741929443
1724870.0	2407	100.0	550.0	86.0	banner		
1725170.0	2408	220.0	546.0	116.0	sky		
1725740.0	2409	240.0	597.0	133.0	sky		
1726060.0	2410	220.0	817.0	140.0	banner		
1726320.0	2411	80.0	1126.0	94.0	wall		
1726920.0	2412	380.0	941.0	431.0	cell phone	0.5487668796132469	0.4716614357739378
1727369.0	2413	460.0	902.0	241.0	cell phone	0.5728817806551805	0.1330795413821476
1728299.0	2414	1360.0	928.0	222.0	cell phone	0.5961173881646394	0.13210305380705292
1729719.0	2415	1200.0	1024.0	230.0	cell phone	0.675789262427442	0.0597434773394245
1731069.0	2416	1460.0	915.0	272.0	cell phone	0.28716252857635655	0.10269934288350752
1732108.0	2417	580.0	947.0	263.0	cell phone	0.8710121682147937	0.05847152663389352
1732638.0	2418	240.0	903.0	273.0	cell phone	0.7194642266101167	0.04858582617977981
1733268.0	2419	980.0	924.0	293.0	cell phone	0.34016283450285395	0.05993284326223128
1734268.0	2420	900.0	937.0	316.0	cell phone	0.6602192369468848	0.04450885388908848
1735307.0	2421	1100.0	900.0	305.0	cell phone	0.9322207635954072	0.05729047214013528
1736427.0	2422	1080.0	904.0	343.0	cell phone	0.7101807530134826	0.06572209062587653
1737667.0	2423	1180.0	925.0	298.0	cell phone	0.7049931541884451	0.08554770885020324
1738387.0	2424	220.0	913.0	230.0	cell phone	0.49792281130000093	0.13620109118127785
1738887.0	2425	540.0	945.0	419.0	cell phone	0.5076637951155405	0.5941329492277247
1739546.0	2426	420.0	948.0	199.0	cell phone	0.7164603071780702	0.07222840164418817
1740086.0	2427	620.0	839.0	245.0	wall		
1740786.0	2428	500.0	929.0	295.0	cell phone	0.49427314614970047	0.10957126173472265
1742186.0	2429	740.0	947.0	365.0	cell phone	0.5771144278606966	0.5496987951807228
1742666.0	2430	140.0	903.0	213.0	cell phone	0.594191643961528	0.22209362394669546
1743546.0	2431	1580.0	918.0	434.0	cell phone	0.6394624493209133	0.5430897459828607
1744466.0	2432	220.0	874.0	284.0	cell phone	0.49903660886319845	0.35318559556786705
1744775.0	2433	360.0	866.0	190.0	cell phone	0.3665001296593523	0.08344804356604592
1745485.0	2434	1020.0	919.0	313.0	cell phone	0.6705384198004226	0.08383602626690961
1746195.0	2435	380.0	865.0	338.0	cell phone	0.5954550020650542	0.08055348221633322
1747085.0	2436	1120.0	923.0	363.0	cell phone	0.6927452268367015	0.03685612243816035
1748804.0	2437	2259.0	905.0	361.0	cell phone	0.5456699474040514	0.11983451902662474
1750144.0	2438	340.0	817.0	386.0	cell phone	0.43014844993069756	0.12468967123843162
1750574.0	2439	320.0	918.0	362.0	cell phone	0.3080875844798207	0.09890867969907274
1751134.0	2440	600.0	971.0	433.0	cell phone	0.41382561844747334	0.39700261571442547
1751614.0	2441	320.0	976.0	329.0	cell phone	0.43715180535860637	0.21406121154784663
1752494.0	2442	1240.0	937.0	276.0	cell phone	0.6579876085726365	0.0923198339329371
1753393.0	2443	400.0	990.0	340.0	cell phone	0.5272077541301378	0.05109191623195066
1754403.0	2444	140.0	627.0	102.0	banner		
1754723.0	2445	300.0	637.0	124.0	sky		
1755033.0	2446	120.0	711.0	141.0	sky		
1755293.0	2447	240.0	659.0	128.0	sky		
1756091.5	2448	620.0	936.0	399.0	cell phone	0.47112462006079026	0.2669902912621359
1756523.0	2449	220.0	945.0	435.0	cell phone	0.447116268866336	0.49674410318756146
1756832.0	2450	360.0	956.0	471.0	cell phone	0.4168848944674438	0.6132436296418784
1757692.0	2451	1300.0	960.0	286.0	cell phone	0.40606060606060607	0.04704097116843703
1758562.0	2452	340.0	858.0	363.0	cell phone	0.18800351310330302	0.07599999408825223
1758972.0	2453	320.0	978.0	349.0	cell phone	0.4478021978021978	0.12225705329153605
1759722.0	2454	620.0	980.0	419.0	cell phone	0.3848314606741573	0.2732919254658385
1760282.0	2455	460.0	935.0	421.0	cell phone	0.3545706371191136	0.48307692307692307
1761651.0	2456	2239.0	890.0	352.0	book		
1763481.0	2457	1380.0	905.0	474.0	cell phone	0.451424209047229	0.6386803066397975
1765140.0	2458	1860.0	885.0	344.0	cell phone	0.4970394145875172	0.38702016119647065
1766480.0	2459	540.0	817.0	324.0	cell phone	0.26555539180626353	0.3455696920041997
1767940.0	2460	2280.0	955.0	397.0	cell phone	0.3661750451350383	0.42996467428519625
1769209.0	2461	80.0	951.0	367.0	cell phone	0.37755102040816324	0.4284023668639053
1769699.0	2462	740.0	911.0	332.0	cell phone	0.4664659118962506	0.4076242650106859
1770299.0	2463	420.0	928.0	509.0	cell phone	0.4064977723837382	0.6413901572166119
1771379.0	2464	1700.0	904.0	393.0	cell phone	0.4308510638297872	0.5429362880886427
1772539.0	2465	540.0	887.0	204.0	cell phone	0.3911620294599018	0.14166666666666666
1773088.0	2466	240.0	938.0	442.0	cell phone	0.3141063265822566	0.5728624751287644
1773378.0	2467	300.0	946.0	512.0	cell phone	0.40039840637450197	0.6929460580912863
1773668.0	2468	240.0	1006.0	480.0	cell phone	0.4912280529947802	0.6708022932854918
1774008.0	2469	360.0	941.0	266.0	cell phone	0.4802725350158631	0.3408403393119112
1774348.0	2470	280.0	933.0	422.0	cell phone	0.4047960954513727	0.5288067491961151
1775578.0	2471	1680.0	917.0	312.0	cell phone	0.4461235856242526	0.32280199353654687
1777277.0	2472	360.0	966.0	408.0	cell phone	0.453956969922392	0.16808712625005537
1777767.0	2473	480.0	916.0	352.0	cell phone	0.3473193473193473	0.15629522431259044
1778237.0	2474	140.0	940.0	376.0	cell phone	0.3193669867692374	0.1695512345468976
1778367.0	2475	80.0	952.0	365.0	cell phone	0.3725	0.14098837209302326
1779377.0	2476	1780.0	914.0	365.0	cell phone	0.400157726972332	0.16564796613218685
1781396.0	2477	2059.0	915.0	421.0	cell phone	0.2824281174274326	0.5823980958722066
1782526.0	2478	160.0	858.0	420.0	cell phone	0.25182700292275706	0.5671949457816277
1782796.0	2479	340.0	967.0	395.0	cell phone	0.5108192256592518	0.5256904186927291
1783376.0	2480	780.0	894.0	407.0	cell phone	0.3189051312743185	0.5435736013650632
1783946.0	2481	320.0	907.0	372.0	cell phone	0.32905931374907665	0.48187633826730175
1784256.0	2482	260.0	963.0	336.0	cell phone	0.45155351650510267	0.4255467157480349
1784876.0	2483	900.0	913.0	396.0	cell phone	0.35955023159768185	0.5048506895856335
1785885.0	2484	1020.0	924.0	501.0	cell phone	0.31649709477171406	0.6930783941485528
1786755.0	2485	100.0	870.0	64.0	building		
1787205.0	2486	300.0	700.0	152.0	ceiling		
1787595.0	2487	180.0	654.0	146.0	ceiling		
1787785.0	2488	160.0	562.0	113.0	ceiling		
1788065.0	2489	360.0	676.0	71.0	building		
1788395.0	2490	100.0	804.0	82.0	building		
1789065.0	2491	560.0	912.0	422.0	cell phone	0.48383915327312527	0.406655686548083
1789544.0	2492	200.0	894.0	287.0	cell phone	0.42098481352526046	0.18746438192054668
1790074.0	2493	700.0	890.0	301.0	cell phone	0.3203535884883814	0.1603493532256897
1791024.0	2494	1040.0	907.0	394.0	cell phone	0.27226601278377194	0.48179535077953833
1791774.0	2495	380.0	908.0	242.0	cell phone	0.33796504167349894	0.2613631677455004
1792574.0	2496	1020.0	908.0	377.0	cell phone	0.46918387797133404	0.2641613239939717
1797383.0	2497	860.0	1001.0	417.0	cell phone	0.31597508843698996	0.40370034903074326
1798212.0	2498	740.0	980.0	308.0	pavement		
1798892.0	2499	380.0	960.0	410.0	cell phone	0.47268912434738763	0.3662221170220676
1799622.0	2500	160.0	717.0	191.0	banner		
1800062.0	2501	640.0	687.0	186.0	sky		
1800582.0	2502	120.0	844.0	62.0	building		
1803881.0	2503	1280.0	948.0	325.0	cell phone	0.3475984923118532	0.4766014255101594
1804611.0	2504	100.0	997.0	101.0	cell phone	0.4787436973876096	0.09092440835648571
1804871.0	2505	260.0	955.0	180.0	cell phone	0.4243040188200356	0.022742698650160053
1805291.0	2506	540.0	917.0	254.0	pavement		
1806070.0	2507	560.0	989.0	456.0	cell phone	0.39975561876452553	0.6147326348426392
1806500.0	2508	160.0	937.0	370.0	cell phone	0.34074384474833297	0.37471934144839364
1806720.0	2509	240.0	903.0	516.0	cell phone	0.27869375060654766	0.5216415887789763
1807110.0	2510	480.0	957.0	354.0	cell phone	0.37886841056067994	0.4595697961178994
1808070.0	2511	1380.0	943.0	403.0	cell phone	0.37675379743955295	0.3446289108779541
1808860.0	2512	160.0	934.0	494.0	cell phone	0.33769583627221933	0.6040118576742066
1809240.0	2513	560.0	987.0	479.0	cell phone	0.4868342196486418	0.6877451073562427
1809680.0	2514	280.0	880.0	437.0	cell phone	0.17540819315390657	0.6549442733142391
1810129.0	2515	580.0	928.0	307.0	cell phone	0.3578336065237726	0.41199234387444933
1810609.0	2516	260.0	925.0	323.0	cell phone	0.4281691860800586	0.42224039365431865
1810859.0	2517	200.0	857.0	191.0	cell phone	0.3308575239829205	0.17976496865899871
1811189.0	2518	420.0	898.0	216.0	cell phone	0.3411085380644737	0.16814005071425833
1811859.0	2519	840.0	945.0	394.0	cell phone	0.45554625735155974	0.4903104912186191
1812969.0	2520	1340.0	899.0	325.0	cell phone	0.36379754689491123	0.2752011915924252
1814558.0	2521	1680.0	953.0	475.0	cell phone	0.5190510750745781	0.5969997362526245
1815958.0	2522	820.0	896.0	244.0	cell phone	0.30560894528688853	0.06470688568090097
1816618.0	2523	360.0	1015.0	461.0	cell phone	0.7493034818023289	0.46827517102569277
1817038.0	2524	240.0	943.0	353.0	cell phone	0.6265762883365618	0.3298372618084967
1817338.0	2525	340.0	905.0	446.0	cell phone	0.5146799588151736	0.4919762381873062
1817797.0	2526	440.0	841.0	303.0	cell phone	0.25227993462058834	0.21910460715733157
1818157.0	2527	240.0	851.0	250.0	cell phone	0.23047071966445398	0.08769480626084573
1818947.0	2528	1180.0	945.0	429.0	cell phone	0.6585259998262198	0.5288274125031242
1819887.0	2529	460.0	893.0	302.0	cell phone	0.36619572083431046	0.24285796942483207
1820467.0	2530	660.0	930.0	414.0	cell phone	0.45597820467054817	0.42000426490671905
1821137.0	2531	520.0	893.0	284.0	cell phone	0.5006066513380724	0.06964880815208106
1821857.0	2532	800.0	952.0	477.0	cell phone	0.6772424830605602	0.5529624945448793
1823406.0	2533	1980.0	939.0	463.0	cell phone	0.6092776207289825	0.5114463068507891
1824676.0	2534	360.0	923.0	330.0	cell phone	0.5173988224900441	0.2707996231352147
1825086.0	2535	420.0	870.0	263.0	pavement		
1825636.0	2536	560.0	930.0	363.0	cell phone	0.5132694664040036	0.08269317994383163
1826215.0	2537	540.0	913.0	403.0	cell phone	0.4688139427867032	0.304031226940997
1826735.0	2538	480.0	900.0	328.0	cell phone	0.46892443519390853	0.05628718714655859
1827545.0	2539	920.0	934.0	397.0	cell phone	0.5236583201515245	0.28658587036086247
1828525.0	2540	900.0	869.0	360.0	pavement		
1829645.0	2541	820.0	965.0	473.0	cell phone	0.47911547911547914	0.5940740740740741
1830204.0	2542	260.0	953.0	285.0	cell phone	0.5015628234794851	0.3250364543636868
1830444.0	2543	180.0	884.0	379.0	cell phone	0.2485316115463359	0.36931417151930895
1830944.0	2544	620.0	920.0	385.0	cell phone	0.4940874795461857	0.008570217826135568
1831584.0	2545	100.0	1044.0	23.0	building		
1835023.0	2546	340.0	987.0	664.0	cell phone	0.5188850159777696	0.421648507584169
1835393.0	2547	80.0	1178.0	888.0	cell phone	0.9815668202764977	0.6087912087912087
1835513.0	2548	120.0	1079.0	837.0	cell phone	0.7075471698113207	0.5265486725663717
1835733.0	2549	80.0	857.0	763.0	cell phone	0.3052391799544419	0.38477801268498946
1835873.0	2550	160.0	970.0	792.0	cell phone	0.4870885289059732	0.3727546550201522
1838302.0	2551	500.0	932.0	426.0	cell phone	0.5485232067510548	0.507959479015919
1838892.0	2552	480.0	914.0	202.0	pavement		
1839972.0	2553	1600.0	906.0	379.0	cell phone	0.46967097995948154	0.5728716186221805
1842341.0	2554	2979.0	921.0	393.0	cell phone	0.5609963175670187	0.4476712100590433
1844351.0	2555	800.0	935.0	378.0	cell phone	0.750251924335073	0.41731661747526927
1844951.0	2556	360.0	885.0	352.0	cell phone	0.5496859578647616	0.39999221320595263
1845641.0	2557	900.0	930.0	415.0	cell phone	0.5821129109893861	0.46721951274119045
1846201.0	2558	180.0	939.0	481.0	cell phone	0.5542361620186262	0.5761734697056742
1846831.0	2559	940.0	947.0	421.0	cell phone	0.5956284153005464	0.43829113924050633
1847500.0	2560	360.0	886.0	400.0	cell phone	0.3937808782963363	0.36858633967518223
1847920.0	2561	420.0	955.0	448.0	cell phone	0.6012337973092441	0.4974747286613954
1848740.0	2562	820.0	967.0	405.0	cell phone	0.6919060052219321	0.39603960396039606
1849540.0	2563	740.0	918.0	392.0	cell phone	0.5240838392211885	0.34676184667487375
1850170.0	2564	320.0	928.0	437.0	cell phone	0.46923494365396207	0.3838764276541264
1850820.0	2565	940.0	931.0	411.0	cell phone	0.4495663561820743	0.5217730325991039
1851649.0	2566	520.0	975.0	451.0	cell phone	0.6443194918531526	0.4905592254094039
1852059.0	2567	260.0	949.0	513.0	cell phone	0.5829928914125208	0.5902800015366564
1852989.0	2568	1360.0	955.0	406.0	cell phone	0.5935224576486964	0.4007568320293982
1854049.0	2569	480.0	939.0	377.0	cell phone	0.6373278828728881	0.46564132421688587
1854369.0	2570	120.0	894.0	280.0	cell phone	0.5070083498866921	0.2980464363288436
1854769.0	2571	600.0	845.0	171.0	pavement		
1855318.0	2572	340.0	966.0	434.0	cell phone	0.7045727484605515	0.4418343333625511
1857198.0	2573	140.0	1074.0	534.0	pavement		
1858258.0	2574	140.0	906.0	690.0	cell phone	0.37711989979244515	0.4855648732911126
1858548.0	2575	400.0	922.0	528.0	cell phone	0.4836064998790702	0.09166689389006197
1859298.0	2576	1060.0	953.0	270.0	cell phone	0.3648182109783982	0.002770487708495163
1860437.0	2577	1180.0	953.0	336.0	road		
1861257.0	2578	300.0	943.0	427.0	cell phone	0.4437698022867587	0.3165134319545575
1863486.0	2579	80.0	1354.0	56.0	building		
1866226.0	2580	320.0	930.0	396.0	cell phone	0.6894199767575262	0.40098874599281015
1866526.0	2581	260.0	884.0	342.0	cell phone	0.2621966888146544	0.15508958729416208
1869745.0	2582	80.0	899.0	569.0	cell phone	0.739341319724029	0.41772726793242343
1870585.0	2583	1560.0	947.0	309.0	cell phone	0.356631451445087	0.17315560925655854
1872284.0	2584	1800.0	955.0	355.0	cell phone	0.34347969884345775	0.051369265861774954
1874004.0	2585	1600.0	980.0	338.0	cell phone	0.4519152378351893	0.07864048435263786
1875664.0	2586	1660.0	956.0	392.0	cell phone	0.32322066998297266	0.09118229471326307
1876573.0	2587	140.0	935.0	432.0	floor		
1877083.0	2588	200.0	682.0	93.0	wall		
1877403.0	2589	80.0	1010.0	476.0	cell phone	0.24071573808838734	0.18586760659737034
1877743.0	2590	580.0	959.0	299.0	cell phone	0.4899327353795286	0.0704805510281302
1878583.0	2591	1040.0	886.0	281.0	cell phone	0.2443499219955123	0.06947340434017499
1880382.0	2592	280.0	1787.0	26.0	car		
1881042.0	2593	240.0	1179.0	100.0	car		
1881222.0	2594	80.0	1306.0	21.0	car		
1881472.0	2595	140.0	1686.0	158.0	road		
1881912.0	2596	180.0	916.0	585.0	cell phone	0.4651576409334277	0.19465015997774515
1882242.0	2597	240.0	1596.0	198.0	car		
1882662.0	2598	80.0	479.0	341.0	wall		
1882792.0	2599	140.0	682.0	297.0	wall		
1882972.0	2600	140.0	928.0	439.0	cell phone	0.07980885782518574	0.26763117319215607
1883422.0	2601	720.0	976.0	319.0	cell phone	0.21664158959438926	0.12804699990340468
1884061.0	2602	520.0	962.0	374.0	cell phone	0.6004176087461746	0.1732858757940357
1884701.0	2603	80.0	1174.0	171.0	wall		
1885381.0	2604	120.0	1316.0	177.0	road		
1885521.0	2605	120.0	1093.0	211.0	road		
1885891.0	2606	260.0	832.0	121.0	wall		
1886101.0	2607	80.0	938.0	155.0	building		
1886261.0	2608	80.0	903.0	165.0	building		
1887531.0	2609	160.0	766.0	193.0	building		
1887781.0	2610	240.0	1013.0	217.0	building		
1888251.0	2611	140.0	985.0	451.0	cell phone	0.4227129337539432	0.32358003442340794
1888860.0	2612	1000.0	929.0	223.0	wall		
1889880.0	2613	1000.0	918.0	253.0	cell phone	0.39124352470018847	0.068775625300322
1891000.0	2614	1200.0	868.0	277.0	cell phone	0.13522795426743933	0.04032444104649571
1891770.0	2615	300.0	968.0	284.0	cell phone	0.6468950209222467	0.03162036352049891
1892350.0	2616	820.0	910.0	307.0	cell phone	0.34158709703081547	0.07515899230750402
1894239.0	2617	2479.0	909.0	322.0	cell phone	0.30975011959754034	0.39013328084797394
1895729.0	2618	460.0	934.0	163.0	cell phone	0.4081627531285522	0.06262808419091302
1896349.0	2619	600.0	935.0	510.0	cell phone	0.2767826879112509	0.7586740881990375
1896978.0	2620	520.0	964.0	220.0	cell phone	0.4703439942587165	0.09142168168743711
1897868.0	2621	1240.0	882.0	244.0	cell phone	0.18411267858266137	0.033404389641171754
1903967.0	2622	140.0	1351.0	261.0	building		
1904537.0	2623	160.0	701.0	322.0	grass		
1904707.0	2624	140.0	877.0	284.0	grass		
1904906.0	2625	180.0	1006.0	231.0	grass		
1905756.0	2626	200.0	1201.0	156.0	window		
1913844.0	2627	140.0	1076.0	499.0	cell phone	0.8206868111053359	0.14189258520837753
1914954.0	2628	160.0	1067.0	117.0	person		
1915304.0	2629	100.0	983.0	165.0	person		
1915734.0	2630	400.0	1036.0	337.0	person		
